record_type,source_workbook_id,source_workbook,source_sheet,source_vintage,source_agency_name,agency_identity_status,canonical_agency_id,canonical_agency_name,identity_mapping_basis,fiscal_year,measure,publisher_measure,source_cell,value,unit,unit_label,value_status,source_raw_value,source_footnote_markers,source_comment,value_in_usd,value_in_usd_status,conversion_factor
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,1995,full_time_positions,Actual Full-Time Positions,AC52,323.0,positions,positions,value,323,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,1996,full_time_positions,Actual Full-Time Positions,AB52,325.0,positions,positions,value,325,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,1997,full_time_positions,Actual Full-Time Positions,AA52,320.0,positions,positions,value,320,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,1998,full_time_positions,Actual Full-Time Positions,Z52,314.0,positions,positions,value,314,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,1999,full_time_positions,Actual Full-Time Positions,Y52,313.0,positions,positions,value,313,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2000,full_time_positions,Actual Full-Time Positions,X52,327.0,positions,positions,value,327,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2001,full_time_positions,Actual Full-Time Positions,W52,352.0,positions,positions,value,352,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2002,full_time_positions,Actual Full-Time Positions,V52,328.0,positions,positions,value,328,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2003,full_time_positions,Actual Full-Time Positions,U52,308.0,positions,positions,value,308,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2004,full_time_positions,Actual Full-Time Positions,T52,315.0,positions,positions,value,315,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2005,full_time_positions,Actual Full-Time Positions,S52,319.0,positions,positions,value,319,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2006,full_time_positions,Actual Full-Time Positions,R52,316.0,positions,positions,value,316,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2007,full_time_positions,Actual Full-Time Positions,Q52,315.0,positions,positions,value,315,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2008,full_time_positions,Actual Full-Time Positions,P52,306.0,positions,positions,value,306,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2009,full_time_positions,Actual Full-Time Positions,O52,291.0,positions,positions,value,291,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2010,full_time_positions,Actual Full-Time Positions,N52,294.0,positions,positions,value,294,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2011,full_time_positions,Actual Full-Time Positions,M52,291.0,positions,positions,value,291,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2012,full_time_positions,Actual Full-Time Positions,L52,289.0,positions,positions,value,289,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2013,full_time_positions,Actual Full-Time Positions,K52,281.0,positions,positions,value,281,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2014,full_time_positions,Actual Full-Time Positions,J52,277.0,positions,positions,value,277,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2015,full_time_positions,Actual Full-Time Positions,I52,312.0,positions,positions,value,312,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2016,full_time_positions,Actual Full-Time Positions,H52,317.0,positions,positions,value,317,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2017,full_time_positions,Actual Full-Time Positions,G52,313.0,positions,positions,value,313,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2018,full_time_positions,Actual Full-Time Positions,F52,345.0,positions,positions,value,345,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2019,full_time_positions,Actual Full-Time Positions,E52,419.0,positions,positions,value,419,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2020,full_time_positions,Actual Full-Time Positions,D52,408.0,positions,positions,value,408,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2021,full_time_positions,Actual Full-Time Positions,C52,376.0,positions,positions,value,376,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Council,exact,city-council,City Council,shared_agency_identity_canonical_surface,2022,full_time_positions,Actual Full-Time Positions,B52,355.0,positions,positions,value,355,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1980,full_time_positions,Actual Full-Time Positions,AR24,1469.0,positions,positions,value,1469,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1981,full_time_positions,Actual Full-Time Positions,AQ24,394.0,positions,positions,value,394,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1982,full_time_positions,Actual Full-Time Positions,AP24,371.0,positions,positions,value,371,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1983,full_time_positions,Actual Full-Time Positions,AO24,363.0,positions,positions,value,363,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1984,full_time_positions,Actual Full-Time Positions,AN24,361.0,positions,positions,value,361,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1985,full_time_positions,Actual Full-Time Positions,AM24,395.0,positions,positions,value,395,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1986,full_time_positions,Actual Full-Time Positions,AL24,397.0,positions,positions,value,397,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1987,full_time_positions,Actual Full-Time Positions,AK24,381.0,positions,positions,value,381,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1988,full_time_positions,Actual Full-Time Positions,AJ24,371.0,positions,positions,value,371,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1989,full_time_positions,Actual Full-Time Positions,AI24,370.0,positions,positions,value,370,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1990,full_time_positions,Actual Full-Time Positions,AH24,384.0,positions,positions,value,384,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1991,full_time_positions,Actual Full-Time Positions,AG24,371.0,positions,positions,value,371,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1992,full_time_positions,Actual Full-Time Positions,AF24,331.0,positions,positions,value,331,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1993,full_time_positions,Actual Full-Time Positions,AE24,320.0,positions,positions,value,320,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1994,full_time_positions,Actual Full-Time Positions,AD24,290.0,positions,positions,value,290,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1995,full_time_positions,Actual Full-Time Positions,AC24,276.0,positions,positions,value,276,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1996,full_time_positions,Actual Full-Time Positions,AB24,270.0,positions,positions,value,270,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1997,full_time_positions,Actual Full-Time Positions,AA24,248.0,positions,positions,value,248,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1998,full_time_positions,Actual Full-Time Positions,Z24,250.0,positions,positions,value,250,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,1999,full_time_positions,Actual Full-Time Positions,Y24,247.0,positions,positions,value,247,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2000,full_time_positions,Actual Full-Time Positions,X24,260.0,positions,positions,value,260,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2001,full_time_positions,Actual Full-Time Positions,W24,244.0,positions,positions,value,244,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2002,full_time_positions,Actual Full-Time Positions,V24,259.0,positions,positions,value,259,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2003,full_time_positions,Actual Full-Time Positions,U24,251.0,positions,positions,value,251,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2004,full_time_positions,Actual Full-Time Positions,T24,264.0,positions,positions,value,264,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2005,full_time_positions,Actual Full-Time Positions,S24,271.0,positions,positions,value,271,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2006,full_time_positions,Actual Full-Time Positions,R24,265.0,positions,positions,value,265,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2007,full_time_positions,Actual Full-Time Positions,Q24,279.0,positions,positions,value,279,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2008,full_time_positions,Actual Full-Time Positions,P24,282.0,positions,positions,value,282,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2009,full_time_positions,Actual Full-Time Positions,O24,274.0,positions,positions,value,274,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2010,full_time_positions,Actual Full-Time Positions,N24,253.0,positions,positions,value,253,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2011,full_time_positions,Actual Full-Time Positions,M24,235.0,positions,positions,value,235,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2012,full_time_positions,Actual Full-Time Positions,L24,225.0,positions,positions,value,225,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2013,full_time_positions,Actual Full-Time Positions,K24,224.0,positions,positions,value,224,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2014,full_time_positions,Actual Full-Time Positions,J24,232.0,positions,positions,value,232,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2015,full_time_positions,Actual Full-Time Positions,I24,248.0,positions,positions,value,248,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2016,full_time_positions,Actual Full-Time Positions,H24,270.0,positions,positions,value,270,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2017,full_time_positions,Actual Full-Time Positions,G24,293.0,positions,positions,value,293,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2018,full_time_positions,Actual Full-Time Positions,F24,296.0,positions,positions,value,296,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2019,full_time_positions,Actual Full-Time Positions,E24,309.0,positions,positions,value,309,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2020,full_time_positions,Actual Full-Time Positions,D24,301.0,positions,positions,value,301,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2021,full_time_positions,Actual Full-Time Positions,C24,278.0,positions,positions,value,278,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Planning,exact,city-planning,City Planning,shared_agency_identity_canonical_surface,2022,full_time_positions,Actual Full-Time Positions,B24,266.0,positions,positions,value,266,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1980,full_time_positions,Actual Full-Time Positions,AR43,80.0,positions,positions,value,80,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1981,full_time_positions,Actual Full-Time Positions,AQ43,81.0,positions,positions,value,81,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1982,full_time_positions,Actual Full-Time Positions,AP43,80.0,positions,positions,value,80,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1983,full_time_positions,Actual Full-Time Positions,AO43,79.0,positions,positions,value,79,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1984,full_time_positions,Actual Full-Time Positions,AN43,78.0,positions,positions,value,78,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1985,full_time_positions,Actual Full-Time Positions,AM43,83.0,positions,positions,value,83,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1986,full_time_positions,Actual Full-Time Positions,AL43,84.0,positions,positions,value,84,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1987,full_time_positions,Actual Full-Time Positions,AK43,85.0,positions,positions,value,85,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1988,full_time_positions,Actual Full-Time Positions,AJ43,88.0,positions,positions,value,88,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1989,full_time_positions,Actual Full-Time Positions,AI43,92.0,positions,positions,value,92,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1990,full_time_positions,Actual Full-Time Positions,AH43,90.0,positions,positions,value,90,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1991,full_time_positions,Actual Full-Time Positions,AG43,134.0,positions,positions,value,134,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1992,full_time_positions,Actual Full-Time Positions,AF43,266.0,positions,positions,value,266,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1993,full_time_positions,Actual Full-Time Positions,AE43,320.0,positions,positions,value,320,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1994,full_time_positions,Actual Full-Time Positions,AD43,322.0,positions,positions,value,322,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1995,full_time_positions,Actual Full-Time Positions,AC43,348.0,positions,positions,value,348,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1996,full_time_positions,Actual Full-Time Positions,AB43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1997,full_time_positions,Actual Full-Time Positions,AA43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1998,full_time_positions,Actual Full-Time Positions,Z43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,1999,full_time_positions,Actual Full-Time Positions,Y43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2000,full_time_positions,Actual Full-Time Positions,X43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2001,full_time_positions,Actual Full-Time Positions,W43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2002,full_time_positions,Actual Full-Time Positions,V43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2003,full_time_positions,Actual Full-Time Positions,U43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2004,full_time_positions,Actual Full-Time Positions,T43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2005,full_time_positions,Actual Full-Time Positions,S43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2006,full_time_positions,Actual Full-Time Positions,R43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2007,full_time_positions,Actual Full-Time Positions,Q43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2008,full_time_positions,Actual Full-Time Positions,P43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2009,full_time_positions,Actual Full-Time Positions,O43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2010,full_time_positions,Actual Full-Time Positions,N43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2011,full_time_positions,Actual Full-Time Positions,M43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2012,full_time_positions,Actual Full-Time Positions,L43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2013,full_time_positions,Actual Full-Time Positions,K43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2014,full_time_positions,Actual Full-Time Positions,J43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2015,full_time_positions,Actual Full-Time Positions,I43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2016,full_time_positions,Actual Full-Time Positions,H43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2017,full_time_positions,Actual Full-Time Positions,G43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2018,full_time_positions,Actual Full-Time Positions,F43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2019,full_time_positions,Actual Full-Time Positions,E43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2020,full_time_positions,Actual Full-Time Positions,D43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2021,full_time_positions,Actual Full-Time Positions,C43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,City Sheriff,unresolved,,,shared_agency_identity_unmatched,2022,full_time_positions,Actual Full-Time Positions,B43,0.0,positions,positions,value,0,,,,,
agency_measure,ibo_full_time_positions,FullTimePositions.xlsx,ALL FUNDS,FY2022,Civil Service Commission,exact,civil-service-commission,Civil Service Commission,shared_agency_identity_canonical_surface,1980,full_time_positions,Actual Full-Time Positions,AR63,0.0,positions,positions,value,0,,,,,
